location,lat,lon,mention_count,entertainment_score_mean,entertainment_score_present_share,entertainment_score_strong_share,entertainment_score_sum,bad_news_score_mean,bad_news_score_present_share,bad_news_score_strong_share,bad_news_score_sum,magnitude_score_mean,magnitude_score_present_share,magnitude_score_strong_share,magnitude_score_sum,good_news_score_mean,good_news_score_present_share,good_news_score_strong_share,good_news_score_sum,celebrity_score_mean,celebrity_score_present_share,celebrity_score_strong_share,celebrity_score_sum,power_elite_score_mean,power_elite_score_present_share,power_elite_score_strong_share,power_elite_score_sum,dominant_news_values,dominant_map_category
Voorhout,52.2244226,4.4886562,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Voorschoten,52.1275236,4.4465727,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,good_news,good_news
Voorst,52.1704605,6.1427437,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,100.0,1.0,1.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Voorthuizen,52.1871648,5.6071994,7,28.571428571428573,0.2857142857142857,0.2857142857142857,200,28.571428571428573,0.2857142857142857,0.2857142857142857,200,14.285714285714286,0.2857142857142857,0.0,100,14.285714285714286,0.14285714285714285,0.14285714285714285,100,0.0,0.0,0.0,0,7.142857142857143,0.14285714285714285,0.0,50,entertainment,entertainment
Vorden,52.1041075,6.3126099,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Vorstenbosch,51.653954,5.5523875,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Vredepeel,51.5409734,5.8694941,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,100.0,1.0,1.0,400,power_elite,power_elite
Vreeland,52.2303415,5.0319258,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Vriezenveen,52.4086697,6.6148049,5,40.0,0.4,0.4,200,20.0,0.2,0.2,100,10.0,0.2,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Vroomshoop,52.4601585,6.5705931,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.25,0.25,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Vught,51.656821,5.2893308,78,5.128205128205129,0.05128205128205128,0.05128205128205128,400,16.666666666666668,0.16666666666666666,0.16666666666666666,1300,12.820512820512821,0.20512820512820512,0.05128205128205128,1000,5.128205128205129,0.05128205128205128,0.05128205128205128,400,0.0,0.0,0.0,0,7.051282051282051,0.14102564102564102,0.0,550,bad_news,bad_news
Waalre,51.3876404,5.4476871,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Waalwijk,51.6852544,5.0705122,60,5.0,0.05,0.05,300,31.666666666666668,0.31666666666666665,0.31666666666666665,1900,20.833333333333332,0.35,0.06666666666666667,1250,17.5,0.18333333333333332,0.16666666666666666,1050,0.8333333333333334,0.016666666666666666,0.0,50,15.0,0.25,0.05,900,bad_news,bad_news
Waardenburg,51.8313424,5.2575135,3,33.333333333333336,0.3333333333333333,0.3333333333333333,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Waddinxveen,52.0443308,4.6558527,6,0.0,0.0,0.0,0,16.666666666666668,0.16666666666666666,0.16666666666666666,100,25.0,0.3333333333333333,0.16666666666666666,150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.333333333333334,0.16666666666666666,0.0,50,magnitude,magnitude
Wagenberg,51.6659781,4.7473229,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Wageningen,51.9663016,5.6662814,63,3.1746031746031744,0.031746031746031744,0.031746031746031744,200,33.333333333333336,0.3333333333333333,0.3333333333333333,2100,19.841269841269842,0.36507936507936506,0.031746031746031744,1250,4.761904761904762,0.047619047619047616,0.047619047619047616,300,0.0,0.0,0.0,0,15.873015873015873,0.31746031746031744,0.0,1000,bad_news,bad_news
Wanroij,51.6569768,5.8201853,4,0.0,0.0,0.0,0,100.0,1.0,1.0,400,50.0,1.0,0.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,200,bad_news,bad_news
Wapenveld,52.4314896,6.072898,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Warffum,53.3911179,6.5588495,11,0.0,0.0,0.0,0,36.36363636363637,0.36363636363636365,0.36363636363636365,400,27.272727272727273,0.45454545454545453,0.09090909090909091,300,0.0,0.0,0.0,0,0.0,0.0,0.0,0,13.636363636363637,0.2727272727272727,0.0,150,bad_news,bad_news
Warten,53.1503951,5.8980352,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Waspik,51.6874874,4.9460015,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Wassenaar,52.1428381,4.4010893,37,8.108108108108109,0.08108108108108109,0.08108108108108109,300,10.81081081081081,0.10810810810810811,0.10810810810810811,400,10.81081081081081,0.16216216216216217,0.05405405405405406,400,2.7027027027027026,0.02702702702702703,0.02702702702702703,100,0.0,0.0,0.0,0,5.405405405405405,0.10810810810810811,0.0,200,magnitude,magnitude
Wateringen,52.0235098,4.2745855,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Wedde,53.0690643,7.0762777,3,0.0,0.0,0.0,0,66.66666666666667,0.6666666666666666,0.6666666666666666,200,33.333333333333336,0.6666666666666666,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.666666666666668,0.3333333333333333,0.0,50,bad_news,bad_news
Weerselo,52.3508632,6.8539238,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,50,bad_news,bad_news
Weert,51.2538446,5.7065678,9,0.0,0.0,0.0,0,22.22222222222222,0.2222222222222222,0.2222222222222222,200,11.11111111111111,0.2222222222222222,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11.11111111111111,0.2222222222222222,0.0,100,bad_news,bad_news
Weesp,52.3072593,5.0420822,9,0.0,0.0,0.0,0,22.22222222222222,0.2222222222222222,0.2222222222222222,200,22.22222222222222,0.3333333333333333,0.1111111111111111,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11.11111111111111,0.2222222222222222,0.0,100,magnitude,magnitude
Wehl,51.9629701,6.2119757,4,0.0,0.0,0.0,0,100.0,1.0,1.0,400,50.0,1.0,0.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.5,0.25,0.0,50,bad_news,bad_news
Weiteveen,52.6721857,6.9910891,10,0.0,0.0,0.0,0,30.0,0.3,0.3,300,15.0,0.3,0.0,150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15.0,0.3,0.0,150,bad_news,bad_news
Wemeldinge,51.5183828,3.9951424,3,33.333333333333336,0.3333333333333333,0.3333333333333333,100,33.333333333333336,0.3333333333333333,0.3333333333333333,100,16.666666666666668,0.3333333333333333,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.666666666666668,0.3333333333333333,0.0,50,entertainment,entertainment
Werkendam,51.8079227,4.8987346,9,0.0,0.0,0.0,0,55.55555555555556,0.5555555555555556,0.5555555555555556,500,38.888888888888886,0.6666666666666666,0.1111111111111111,350,0.0,0.0,0.0,0,0.0,0.0,0.0,0,22.22222222222222,0.4444444444444444,0.0,200,bad_news,bad_news
Wernhout,51.4540976,4.6420179,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,50,bad_news,bad_news
Westbroek,52.1506143,5.1259863,13,0.0,0.0,0.0,0,23.076923076923077,0.23076923076923078,0.23076923076923078,300,19.23076923076923,0.3076923076923077,0.07692307692307693,250,7.6923076923076925,0.07692307692307693,0.07692307692307693,100,0.0,0.0,0.0,0,7.6923076923076925,0.15384615384615385,0.0,100,bad_news,bad_news
Westdorpe,51.2302243,3.823928,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Westendorp,51.9502068,6.4126431,8,12.5,0.125,0.125,100,25.0,0.25,0.25,200,25.0,0.375,0.125,200,43.75,0.5,0.375,350,0.0,0.0,0.0,0,31.25,0.5,0.125,250,good_news,good_news
Westerbork,52.8492168,6.6103067,11,9.090909090909092,0.09090909090909091,0.09090909090909091,100,9.090909090909092,0.09090909090909091,0.09090909090909091,100,9.090909090909092,0.18181818181818182,0.0,100,18.181818181818183,0.18181818181818182,0.18181818181818182,200,4.545454545454546,0.09090909090909091,0.0,50,4.545454545454546,0.09090909090909091,0.0,50,good_news,good_news
Westerhaar-Vriezenveensewijk,52.4548041,6.6199584,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,50,bad_news,bad_news
Westerhoven,51.3316002,5.3985112,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,100,bad_news,bad_news
Westervoort,51.9627099,5.9672548,7,42.857142857142854,0.42857142857142855,0.42857142857142855,300,42.857142857142854,0.42857142857142855,0.42857142857142855,300,50.0,0.8571428571428571,0.14285714285714285,350,28.571428571428573,0.2857142857142857,0.2857142857142857,200,7.142857142857143,0.14285714285714285,0.0,50,28.571428571428573,0.42857142857142855,0.14285714285714285,200,magnitude,magnitude
Westerwijtwerd,53.3332212,6.645661,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Westhoek,53.276231,5.569997,5,0.0,0.0,0.0,0,20.0,0.2,0.2,100,10.0,0.2,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.0,0.2,0.0,50,bad_news,bad_news
Westmaas,51.7877888,4.4737754,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Westzaan,52.4644351,4.771537,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Weurt,51.8582919,5.815368,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Wezep,52.4579135,5.9995423,8,0.0,0.0,0.0,0,37.5,0.375,0.375,300,31.25,0.5,0.125,250,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18.75,0.25,0.125,150,bad_news,bad_news
Wierden,52.3579925,6.5921844,6,0.0,0.0,0.0,0,16.666666666666668,0.16666666666666666,0.16666666666666666,100,25.0,0.3333333333333333,0.16666666666666666,150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Wierum,53.4013438,6.015071,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,100,bad_news,bad_news
Wijchen,51.8071658,5.7261657,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Wijdewormer,52.5002304,4.8922785,20,20.0,0.2,0.2,400,20.0,0.2,0.2,400,15.0,0.25,0.05,300,32.5,0.4,0.25,650,0.0,0.0,0.0,0,15.0,0.25,0.05,300,good_news,good_news
Wijhe,52.3841425,6.136018,1,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Wijlre,50.8319039,5.8947023,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,100,bad_news,bad_news
Wijnaldum,53.1953337,5.4609159,2,50.0,0.5,0.5,100,0.0,0.0,0.0,0,25.0,0.5,0.0,50,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,entertainment,entertainment
Wijngaarden,51.8446651,4.7626994,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Wijster,52.8148592,6.5163531,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Wilp,52.2185102,6.1468559,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Windesheim,52.4481874,6.1331609,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,0.5,0.5,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,good_news,good_news
Winschoten,53.143001,7.0380717,56,0.0,0.0,0.0,0,46.42857142857143,0.4642857142857143,0.4642857142857143,2600,26.785714285714285,0.5,0.03571428571428571,1500,0.0,0.0,0.0,0,0.0,0.0,0.0,0,22.321428571428573,0.44642857142857145,0.0,1250,bad_news,bad_news
Winssen,51.8817536,5.7067365,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Winsum,53.1526714,5.6324887,3,0.0,0.0,0.0,0,66.66666666666667,0.6666666666666666,0.6666666666666666,200,33.333333333333336,0.6666666666666666,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.666666666666668,0.3333333333333333,0.0,50,bad_news,bad_news
Wintelre,51.4447969,5.3405347,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Winterswijk,51.9746432,6.7224185,30,16.666666666666668,0.16666666666666666,0.16666666666666666,500,33.333333333333336,0.3333333333333333,0.3333333333333333,1000,20.0,0.36666666666666664,0.03333333333333333,600,8.333333333333334,0.1,0.06666666666666667,250,0.0,0.0,0.0,0,10.0,0.2,0.0,300,bad_news,bad_news
Wirdum,53.1502491,5.8051023,7,0.0,0.0,0.0,0,71.42857142857143,0.7142857142857143,0.7142857142857143,500,85.71428571428571,1.0,0.7142857142857143,600,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14.285714285714286,0.2857142857142857,0.0,100,magnitude,magnitude
Witmarsum,53.1023772,5.4673456,3,0.0,0.0,0.0,0,66.66666666666667,0.6666666666666666,0.6666666666666666,200,33.333333333333336,0.6666666666666666,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.333333333333336,0.6666666666666666,0.0,100,bad_news,bad_news
Woensdrecht,51.4293059,4.304716,13,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.6923076923076925,0.07692307692307693,0.07692307692307693,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Woerden,52.0859261,4.8832939,19,5.2631578947368425,0.05263157894736842,0.05263157894736842,100,15.789473684210526,0.15789473684210525,0.15789473684210525,300,13.157894736842104,0.21052631578947367,0.05263157894736842,250,15.789473684210526,0.15789473684210525,0.15789473684210525,300,0.0,0.0,0.0,0,7.894736842105263,0.15789473684210525,0.0,150,bad_news,bad_news
Wolfheze,52.0050085,5.7925941,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Wolvega,52.8762872,6.001764,2,100.0,1.0,1.0,200,0.0,0.0,0.0,0,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,100,entertainment,entertainment
Workum,52.9778491,5.4464091,1,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Wormerveer,52.4952218,4.7876566,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,good_news,good_news
Woubrugge,52.1696062,4.6392252,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,60.0,0.6,0.6,300,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Woudenberg,52.0805478,5.4134327,5,0.0,0.0,0.0,0,60.0,0.6,0.6,300,30.0,0.6,0.0,150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,30.0,0.6,0.0,150,bad_news,bad_news
Wouw,51.5224384,4.388024,10,30.0,0.3,0.3,300,30.0,0.3,0.3,300,25.0,0.4,0.1,250,30.0,0.3,0.3,300,0.0,0.0,0.0,0,10.0,0.2,0.0,100,entertainment,entertainment
Yerseke,51.4935791,4.0452502,5,0.0,0.0,0.0,0,60.0,0.6,0.6,300,30.0,0.6,0.0,150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20.0,0.4,0.0,100,bad_news,bad_news
Zaamslag,51.3121293,3.9132518,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Zaandam,52.4424926,4.8298607,37,8.108108108108109,0.08108108108108109,0.08108108108108109,300,43.24324324324324,0.43243243243243246,0.43243243243243246,1600,24.324324324324323,0.4864864864864865,0.0,900,0.0,0.0,0.0,0,0.0,0.0,0.0,0,21.62162162162162,0.43243243243243246,0.0,800,bad_news,bad_news
Zaandijk,52.4744145,4.8080282,1,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Zaltbommel,51.8067075,5.2410285,17,0.0,0.0,0.0,0,11.764705882352942,0.11764705882352941,0.11764705882352941,200,47.05882352941177,0.5294117647058824,0.4117647058823529,800,5.882352941176471,0.058823529411764705,0.058823529411764705,100,5.882352941176471,0.058823529411764705,0.058823529411764705,100,2.9411764705882355,0.058823529411764705,0.0,50,magnitude,magnitude
Zandpol,52.693669,6.8680901,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Zandvoort,52.3719838,4.5302209,163,23.312883435582823,0.2392638036809816,0.22699386503067484,3800,4.9079754601226995,0.049079754601226995,0.049079754601226995,800,11.349693251533742,0.1656441717791411,0.06134969325153374,1850,15.644171779141104,0.15950920245398773,0.15337423312883436,2550,1.5337423312883436,0.024539877300613498,0.006134969325153374,250,11.963190184049079,0.17177914110429449,0.06748466257668712,1950,entertainment,entertainment
Zeddam,51.9029083,6.2575837,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Zeeland,51.4800,3.7800,239,5.439330543933054,0.05439330543933055,0.05439330543933055,1300,19.246861924686193,0.19246861924686193,0.19246861924686193,4600,30.753138075313807,0.40585774058577406,0.20920502092050208,7350,3.7656903765690375,0.03765690376569038,0.03765690376569038,900,0.20920502092050208,0.0041841004184100415,0.0,50,8.577405857740585,0.1589958158995816,0.012552301255230125,2050,magnitude,magnitude
Zeerijp,53.3475732,6.7630532,14,0.0,0.0,0.0,0,57.142857142857146,0.5714285714285714,0.5714285714285714,800,82.14285714285714,1.0,0.6428571428571429,1150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.714285714285714,0.21428571428571427,0.0,150,magnitude,magnitude
Zeewolde,52.331111,5.5430312,16,0.0,0.0,0.0,0,25.0,0.25,0.25,400,43.75,0.5625,0.3125,700,6.25,0.0625,0.0625,100,0.0,0.0,0.0,0,15.625,0.25,0.0625,250,magnitude,magnitude
Zegge,51.5558698,4.5167245,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Zeist,52.0892832,5.2276307,204,5.882352941176471,0.058823529411764705,0.058823529411764705,1200,16.176470588235293,0.16176470588235295,0.16176470588235295,3300,11.029411764705882,0.18137254901960784,0.0392156862745098,2250,17.401960784313726,0.17647058823529413,0.1715686274509804,3550,1.7156862745098038,0.029411764705882353,0.004901960784313725,350,18.137254901960784,0.25,0.11274509803921569,3700,power_elite,power_elite
Zenderen,52.3237521,6.7241713,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Zetten,51.9283579,5.7134529,3,33.333333333333336,0.3333333333333333,0.3333333333333333,100,66.66666666666667,0.6666666666666666,0.6666666666666666,200,33.333333333333336,0.6666666666666666,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.666666666666668,0.3333333333333333,0.0,50,bad_news,bad_news
Zevenaar,51.9357252,6.0789395,10,0.0,0.0,0.0,0,70.0,0.7,0.7,700,35.0,0.7,0.0,350,10.0,0.1,0.1,100,0.0,0.0,0.0,0,25.0,0.5,0.0,250,bad_news,bad_news
Zevenbergen,51.6450443,4.6061538,4,0.0,0.0,0.0,0,75.0,0.75,0.75,300,37.5,0.75,0.0,150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,100,bad_news,bad_news
Zevenbergschen Hoek,51.673603,4.6773703,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,50,bad_news,bad_news
Zevenhuizen,53.1254057,6.349367,7,57.142857142857146,0.5714285714285714,0.5714285714285714,400,28.571428571428573,0.2857142857142857,0.2857142857142857,200,28.571428571428573,0.5714285714285714,0.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,28.571428571428573,0.5714285714285714,0.0,200,entertainment,entertainment
Zierikzee,51.6497688,3.9208365,9,11.11111111111111,0.1111111111111111,0.1111111111111111,100,0.0,0.0,0.0,0,22.22222222222222,0.2222222222222222,0.2222222222222222,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Zijderveld,51.9425334,5.1378562,3,0.0,0.0,0.0,0,100.0,1.0,1.0,300,50.0,1.0,0.0,150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,150,bad_news,bad_news
Zoetermeer,52.0622531,4.4901218,40,2.5,0.025,0.025,100,72.5,0.725,0.725,2900,32.5,0.65,0.0,1300,2.5,0.025,0.025,100,0.0,0.0,0.0,0,25.0,0.5,0.0,1000,bad_news,bad_news
Zonnemaire,51.7129045,3.9517495,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Zoutelande,51.5018348,3.4872245,3,33.333333333333336,0.3333333333333333,0.3333333333333333,100,33.333333333333336,0.3333333333333333,0.3333333333333333,100,16.666666666666668,0.3333333333333333,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.666666666666668,0.3333333333333333,0.0,50,entertainment,entertainment
Zuid-Beijerland,51.7506951,4.3666202,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.333333333333336,0.3333333333333333,0.3333333333333333,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Zuid-Scharwoude,52.6916739,4.8093553,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Zuidbroek,53.1655615,6.8624774,3,0.0,0.0,0.0,0,33.333333333333336,0.3333333333333333,0.3333333333333333,100,16.666666666666668,0.3333333333333333,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Zuidland,51.8220839,4.2577294,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Zuidzande,51.3413262,3.4506465,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Zundert,51.4703878,4.6609892,9,0.0,0.0,0.0,0,44.44444444444444,0.4444444444444444,0.4444444444444444,400,16.666666666666668,0.3333333333333333,0.0,150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.666666666666668,0.3333333333333333,0.0,150,bad_news,bad_news
Zutphen,52.1396933,6.194772,41,0.0,0.0,0.0,0,46.34146341463415,0.4634146341463415,0.4634146341463415,1900,23.170731707317074,0.4634146341463415,0.0,950,2.4390243902439024,0.024390243902439025,0.024390243902439025,100,0.0,0.0,0.0,0,18.29268292682927,0.36585365853658536,0.0,750,bad_news,bad_news
Zwaag,52.667378,5.0711709,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,100,bad_news,bad_news
